review,token
"Menjadi salah satu hotel yg rekomended buat staycation di jogja
- nyaman bgt staycation disini.
- toiletris lengkap …","['menjadi', 'salah', 'satu', 'hotel', 'yg', 'rekomended', 'buat', 'staycation', 'di', 'jogja', 'nyaman', 'bgt', 'staycation', 'disini', 'toiletris', 'lengkap']"
"se waktu saya di bar saya di layani dengan kak thania. dan saya di berikan rekomendasi beberapa wisata di jogja pelayanan nya sangat bagus dan ramah, next akan kesini lagi😆 …","['se', 'waktu', 'saya', 'di', 'bar', 'saya', 'di', 'layani', 'dengan', 'kak', 'thania', 'dan', 'saya', 'di', 'berikan', 'rekomendasi', 'beberapa', 'wisata', 'di', 'jogja', 'pelayanan', 'nya', 'sangat', 'bagus', 'dan', 'ramah', 'next', 'akan', 'kesini', 'lagi']"
"Sebagai penyandang hotel bintang 5 rasa2 nya seperti bintang 3/4 saja.. kamar ngadep beton, perabotan kuno. Sudah minta lantai atas dan kamar dengan view di aps masih aja dikasi yg ngadep beton. Sarapan juga, dibanding gram dan 101 harus …","['sebagai', 'penyandang', 'hotel', 'bintang', 'rasa', 'nya', 'seperti', 'bintang', 'saja', 'kamar', 'ngadep', 'beton', 'perabotan', 'kuno', 'sudah', 'minta', 'lantai', 'atas', 'dan', 'kamar', 'dengan', 'view', 'di', 'aps', 'masih', 'aja', 'dikasi', 'yg', 'ngadep', 'beton', 'sarapan', 'juga', 'dibanding', 'gram', 'dan', 'harus']"
Sarapan nya enak dan sangat puas dan juga lengkap pelayanan mbak lena juga baik,"['sarapan', 'nya', 'enak', 'dan', 'sangat', 'puas', 'dan', 'juga', 'lengkap', 'pelayanan', 'mbak', 'lena', 'juga', 'baik']"
"Makanannya enak” tempatnya juga baguss , waktu itu pernah bukber disituu🫶🏻🫶🏻 …","['makanannya', 'enak', 'tempatnya', 'juga', 'baguss', 'waktu', 'itu', 'pernah', 'bukber', 'disituu']"
Breakfast nya oke.. pelayanan baik sekali..,"['breakfast', 'nya', 'oke', 'pelayanan', 'baik', 'sekali']"
"Lokasi hotel strategis, pelayanan ramah, kamarnya dan meeting room nya nyaman, restonya OK 👍 …","['lokasi', 'hotel', 'strategis', 'pelayanan', 'ramah', 'kamarnya', 'dan', 'meeting', 'room', 'nya', 'nyaman', 'restonya', 'ok']"
"Wajib balik lagi ke sini, makanan enak trus pelayannya ramah","['wajib', 'balik', 'lagi', 'ke', 'sini', 'makanan', 'enak', 'trus', 'pelayannya', 'ramah']"
Untuk pelayanan sangan bagus dan untuk sarapannya juga makannya enakk,"['untuk', 'pelayanan', 'sangan', 'bagus', 'dan', 'untuk', 'sarapannya', 'juga', 'makannya', 'enakk']"
"croissant nya enak bangett. cocok buat breakfast. makanan yang lain juga enak, selalu di refill dan masa waktu breakfast juga panjang jadi puas klo mau lama2an","['croissant', 'nya', 'enak', 'bangett', 'cocok', 'buat', 'breakfast', 'makanan', 'yang', 'lain', 'juga', 'enak', 'selalu', 'di', 'refill', 'dan', 'masa', 'waktu', 'breakfast', 'juga', 'panjang', 'jadi', 'puas', 'klo', 'mau', 'lama', 'an']"
Menyenangkan dan beekesan sekali...matur nuwun mb thania...cantik dan ramah,"['menyenangkan', 'dan', 'beekesan', 'sekali', 'matur', 'nuwun', 'mb', 'thania', 'cantik', 'dan', 'ramah']"
Kesana krn ada acara jadi tidak paham bgmn kamarnya. Tp pelayanan bagus. Makanan standar aja.,"['kesana', 'krn', 'ada', 'acara', 'jadi', 'tidak', 'paham', 'bgmn', 'kamarnya', 'tp', 'pelayanan', 'bagus', 'makanan', 'standar', 'aja']"
"Resepsionis ramah, pelayanan bagus. Next nanti nginep lagi disini🙌🏻 …","['resepsionis', 'ramah', 'pelayanan', 'bagus', 'next', 'nanti', 'nginep', 'lagi', 'disini']"
break feast enak dan pelayanan baik dari mbak lena,"['break', 'feast', 'enak', 'dan', 'pelayanan', 'baik', 'dari', 'mbak', 'lena']"
"Pelayanan baik , karyawan hotelnya ramah²..
Makanannya juga enak lengkap ada banyak menu nya juga..","['pelayanan', 'baik', 'karyawan', 'hotelnya', 'ramah', 'makanannya', 'juga', 'enak', 'lengkap', 'ada', 'banyak', 'menu', 'nya', 'juga']"
"Pelayanan ramah, nyaman, makanan enak, bagus pokoknya","['pelayanan', 'ramah', 'nyaman', 'makanan', 'enak', 'bagus', 'pokoknya']"
"Untuk fasilitas kamar nyaman dan untuk sarapannya enak, hangat untuk pelayanan nya mba Devita baik,ramah terima kasih mba","['untuk', 'fasilitas', 'kamar', 'nyaman', 'dan', 'untuk', 'sarapannya', 'enak', 'hangat', 'untuk', 'pelayanan', 'nya', 'mba', 'devita', 'baik', 'ramah', 'terima', 'kasih', 'mba']"
"Need a lot of improvement

Nginep disini karena hotel di jogja lagi full semua, agak kaget dengan keadaan …","['need', 'a', 'lot', 'of', 'improvement', 'nginep', 'disini', 'karena', 'hotel', 'di', 'jogja', 'lagi', 'full', 'semua', 'agak', 'kaget', 'dengan', 'keadaan']"
Mrsa nyaman  dn mknananya jg enk layanan memuaskan,"['mrsa', 'nyaman', 'dn', 'mknananya', 'jg', 'enk', 'layanan', 'memuaskan']"
Tempatnya sangat luas nyaman bersih pelayanannya juga oke kamarnya juga sangat nyaman buat istirahat🥰 …,"['tempatnya', 'sangat', 'luas', 'nyaman', 'bersih', 'pelayanannya', 'juga', 'oke', 'kamarnya', 'juga', 'sangat', 'nyaman', 'buat', 'istirahat']"
"hotel bagus rapi bersih, dekat jalan raya, pelayanan sangat bagus top pokoknya 😇 …","['hotel', 'bagus', 'rapi', 'bersih', 'dekat', 'jalan', 'raya', 'pelayanan', 'sangat', 'bagus', 'top', 'pokoknya']"
"Variasi makanannya banyak, rasanya juga enak. Kamarnya besar dan bagus, ac nya dingin. Pelayanan oke.","['variasi', 'makanannya', 'banyak', 'rasanya', 'juga', 'enak', 'kamarnya', 'besar', 'dan', 'bagus', 'ac', 'nya', 'dingin', 'pelayanan', 'oke']"
"Bagus dong, dtengah2 kota jogya so deket mana2...breakfastnya enyaak2..banyak kalipun menunya,suasana hotel jga nyaman, apalagi yg liburan lama..bisa nyobain berenang ngajak keluarganya rame..tambah berkesan pasti..yuuk ah mampir pesan bobo sini yo..","['bagus', 'dong', 'dtengah', 'kota', 'jogya', 'so', 'deket', 'mana', 'breakfastnya', 'enyaak', 'banyak', 'kalipun', 'menunya', 'suasana', 'hotel', 'jga', 'nyaman', 'apalagi', 'yg', 'liburan', 'lama', 'bisa', 'nyobain', 'berenang', 'ngajak', 'keluarganya', 'rame', 'tambah', 'berkesan', 'pasti', 'yuuk', 'ah', 'mampir', 'pesan', 'bobo', 'sini', 'yo']"
Makanan sangat enak dan sangat puas dengan segala hidangannya,"['makanan', 'sangat', 'enak', 'dan', 'sangat', 'puas', 'dengan', 'segala', 'hidangannya']"
"Lokasi hotel strategis🫰
Layanan sudah baik dan bagus
Kamar hotel nyaman siiiip 🫰
Menu makanan mantaaap mantuuul siiiip 👍👍👍 …","['lokasi', 'hotel', 'strategis', 'layanan', 'sudah', 'baik', 'dan', 'bagus', 'kamar', 'hotel', 'nyaman', 'siiiip', 'menu', 'makanan', 'mantaaap', 'mantuuul', 'siiiip']"
Pelayanan sangat ramah. Sarapan banyak variasi dan juga enak. Recommended place to stay in Jogja.,"['pelayanan', 'sangat', 'ramah', 'sarapan', 'banyak', 'variasi', 'dan', 'juga', 'enak', 'recommended', 'place', 'to', 'stay', 'in', 'jogja']"
"Ini merupakan pertama kali untuk menginap di grand mercure.
Secara umum, lokasi dari hotel nya strategis dan mudah dijangkau, kurang lebih 18 menit dari stasiun kereta Yogyakarta. …","['ini', 'merupakan', 'pertama', 'kali', 'untuk', 'menginap', 'di', 'grand', 'mercure', 'secara', 'umum', 'lokasi', 'dari', 'hotel', 'nya', 'strategis', 'dan', 'mudah', 'dijangkau', 'kurang', 'lebih', 'menit', 'dari', 'stasiun', 'kereta', 'yogyakarta']"
Senangnya bisa melepas lelah dengan nyaman setelah melalui running meeting yang hatic.,"['senangnya', 'bisa', 'melepas', 'lelah', 'dengan', 'nyaman', 'setelah', 'melalui', 'running', 'meeting', 'yang', 'hatic']"
"Dari masuk menuju ke room makan sudah disambut baik dengan mbak tania, dan untuk sarapan favorit ada jamu dan bubur ayam","['dari', 'masuk', 'menuju', 'ke', 'room', 'makan', 'sudah', 'disambut', 'baik', 'dengan', 'mbak', 'tania', 'dan', 'untuk', 'sarapan', 'favorit', 'ada', 'jamu', 'dan', 'bubur', 'ayam']"
"untuk makan siang pada hari ini sangat enak dan memuaskan, pelayanan nya juga ramah","['untuk', 'makan', 'siang', 'pada', 'hari', 'ini', 'sangat', 'enak', 'dan', 'memuaskan', 'pelayanan', 'nya', 'juga', 'ramah']"
"Sarapanya banyak banget variannya, rasanya enaaak. Pelayannya baik dan ramah (aztuti)","['sarapanya', 'banyak', 'banget', 'variannya', 'rasanya', 'enaaak', 'pelayannya', 'baik', 'dan', 'ramah', 'aztuti']"
"Penginapan yang sangat rekomendasi banget , fasilitas, kebersihan nya terjaga banget, next ngajak temen temen untuk nginep disini 🤩 …","['penginapan', 'yang', 'sangat', 'rekomendasi', 'banget', 'fasilitas', 'kebersihan', 'nya', 'terjaga', 'banget', 'next', 'ngajak', 'temen', 'temen', 'untuk', 'nginep', 'disini']"
"Review

Kamar nyaman …","['review', 'kamar', 'nyaman']"
"Waitress nya ramah2 terutama Neng Ega
Makanannya enak
Recomended","['waitress', 'nya', 'ramah', 'terutama', 'neng', 'ega', 'makanannya', 'enak', 'recomended']"
"tempatbya nyaman, staffnya sangat ramah","['tempatbya', 'nyaman', 'staffnya', 'sangat', 'ramah']"
"Menu makanan enak citarasa lekoh dan pudingnya endull...
Roomnya excelent dehh... bersih wangi..","['menu', 'makanan', 'enak', 'citarasa', 'lekoh', 'dan', 'pudingnya', 'endull', 'roomnya', 'excelent', 'dehh', 'bersih', 'wangi']"
"Pelayanan nya sgt ramah, Terima kasih mas bobby","['pelayanan', 'nya', 'sgt', 'ramah', 'terima', 'kasih', 'mas', 'bobby']"
"Hotelnya nyaman bangettt, pengen nginap di sini terus. pelayanan staffnya juga juaraa, selalu senyum ketika eye contact, sarapannya pun enak, yummy 😋 …","['hotelnya', 'nyaman', 'bangettt', 'pengen', 'nginap', 'di', 'sini', 'terus', 'pelayanan', 'staffnya', 'juga', 'juaraa', 'selalu', 'senyum', 'ketika', 'eye', 'contact', 'sarapannya', 'pun', 'enak', 'yummy']"
"Staff ramah dan helpfull. Ketika kemarin KTP saya ketinggalan, pihak hotel sangat cepat dan kooperatif mengirimkan ke alamat rumah saya di kota lain. Terimakasih banyak Grand Mercure, terutama mas Ifnu (phone operator) yang  sudah sangat …","['staff', 'ramah', 'dan', 'helpfull', 'ketika', 'kemarin', 'ktp', 'saya', 'ketinggalan', 'pihak', 'hotel', 'sangat', 'cepat', 'dan', 'kooperatif', 'mengirimkan', 'ke', 'alamat', 'rumah', 'saya', 'di', 'kota', 'lain', 'terimakasih', 'banyak', 'grand', 'mercure', 'terutama', 'mas', 'ifnu', 'phone', 'operator', 'yang', 'sudah', 'sangat']"
"Late check in masih dapat amenities
Kasur enak
Kamar luas …","['late', 'check', 'in', 'masih', 'dapat', 'amenities', 'kasur', 'enak', 'kamar', 'luas']"
"Hotel super nyaman,bersih dan ramah","['hotel', 'super', 'nyaman', 'bersih', 'dan', 'ramah']"
"pelayanannya oke dan membantu, terutama saat sarapan dibantu oleh mba lena. disini banyak menu yang bisa dipilih dan tradisional dan modern, enak dan cocok di lidah.","['pelayanannya', 'oke', 'dan', 'membantu', 'terutama', 'saat', 'sarapan', 'dibantu', 'oleh', 'mba', 'lena', 'disini', 'banyak', 'menu', 'yang', 'bisa', 'dipilih', 'dan', 'tradisional', 'dan', 'modern', 'enak', 'dan', 'cocok', 'di', 'lidah']"
"Alhamdulillah pengalaman baru untuk menginap disini, terima kasih pelayanannya ramah dan santun, makanan masih masuk di lidah Indonesia, kamar juga lebar nyaman","['alhamdulillah', 'pengalaman', 'baru', 'untuk', 'menginap', 'disini', 'terima', 'kasih', 'pelayanannya', 'ramah', 'dan', 'santun', 'makanan', 'masih', 'masuk', 'di', 'lidah', 'indonesia', 'kamar', 'juga', 'lebar', 'nyaman']"
Mantap pelayanannya.. ramahhhh.. makanan nya enakkkk,"['mantap', 'pelayanannya', 'ramahhhh', 'makanan', 'nya', 'enakkkk']"
"Pelayananya memuaskan, kamar bersih dan rapi. Makananya tidak mengecewakan. Menunya variatif.","['pelayananya', 'memuaskan', 'kamar', 'bersih', 'dan', 'rapi', 'makananya', 'tidak', 'mengecewakan', 'menunya', 'variatif']"
Sungguh luar biasa nyaman dan mewah... Harga terjangkau cocok banget kalo lagi liburan ke Jogja buat stay bersama suami🥰 …,"['sungguh', 'luar', 'biasa', 'nyaman', 'dan', 'mewah', 'harga', 'terjangkau', 'cocok', 'banget', 'kalo', 'lagi', 'liburan', 'ke', 'jogja', 'buat', 'stay', 'bersama', 'suami']"
"Staff nya friendly dan ramah, selalu menyapa dg senyum serta sopan. Kamarnya jg bersih dan nyaman sekali bwt istirahat. Thank grand mercure","['staff', 'nya', 'friendly', 'dan', 'ramah', 'selalu', 'menyapa', 'dg', 'senyum', 'serta', 'sopan', 'kamarnya', 'jg', 'bersih', 'dan', 'nyaman', 'sekali', 'bwt', 'istirahat', 'thank', 'grand', 'mercure']"
"Bagus
Sarapan enak
Pelayanan staf helpfull
Thankuoy mba silvia","['bagus', 'sarapan', 'enak', 'pelayanan', 'staf', 'helpfull', 'thankuoy', 'mba', 'silvia']"
"Pengalaman menginap di hotel yang menyenangkan bareng pasangan.
Kamar bersih dan luas.bantal dan selimut juga wangi.kamar mandi juga bersih.shower dan air hangat tersedia 24 jam. …","['pengalaman', 'menginap', 'di', 'hotel', 'yang', 'menyenangkan', 'bareng', 'pasangan', 'kamar', 'bersih', 'dan', 'luas', 'bantal', 'dan', 'selimut', 'juga', 'wangi', 'kamar', 'mandi', 'juga', 'bersih', 'shower', 'dan', 'air', 'hangat', 'tersedia', 'jam']"
"Makananya enak
Ramah2 stafnya
Dan membantu memberikan suprise sama suami ku yg ultah","['makananya', 'enak', 'ramah', 'stafnya', 'dan', 'membantu', 'memberikan', 'suprise', 'sama', 'suami', 'ku', 'yg', 'ultah']"
"Kamarnya cukup bersih, pelayanan-nya bagus, makanan-nya enak...mantab grand mercure","['kamarnya', 'cukup', 'bersih', 'pelayanan', 'nya', 'bagus', 'makanan', 'nya', 'enak', 'mantab', 'grand', 'mercure']"
"Salah satu hotel area adisucipto yogyakarta yg cukup strategis juga lokasinya, hotel ini nyambung dengan ibis. Saat masuk lobi vibes nya lumayan bertematik. …","['salah', 'satu', 'hotel', 'area', 'adisucipto', 'yogyakarta', 'yg', 'cukup', 'strategis', 'juga', 'lokasinya', 'hotel', 'ini', 'nyambung', 'dengan', 'ibis', 'saat', 'masuk', 'lobi', 'vibes', 'nya', 'lumayan', 'bertematik']"
"Menu Sarapan yang disuguhkan ada berbagai macam dan rasanya enak, staff hotel ramah semua mungkin karena di Yogyakarta kali yaaa, tapi over all mantap dahhhh","['menu', 'sarapan', 'yang', 'disuguhkan', 'ada', 'berbagai', 'macam', 'dan', 'rasanya', 'enak', 'staff', 'hotel', 'ramah', 'semua', 'mungkin', 'karena', 'di', 'yogyakarta', 'kali', 'yaaa', 'tapi', 'over', 'all', 'mantap', 'dahhhh']"
"Menu breakfast nya sangat bervariasi, mulai dari indonesian food sampai western food ada disini","['menu', 'breakfast', 'nya', 'sangat', 'bervariasi', 'mulai', 'dari', 'indonesian', 'food', 'sampai', 'western', 'food', 'ada', 'disini']"
"Kesan pertama masuk sangat memuaskan.
Room juga bersih dan mewah.
Pelayanan baik dan ramah.
Makan malam cocok menunya. Terima kasih","['kesan', 'pertama', 'masuk', 'sangat', 'memuaskan', 'room', 'juga', 'bersih', 'dan', 'mewah', 'pelayanan', 'baik', 'dan', 'ramah', 'makan', 'malam', 'cocok', 'menunya', 'terima', 'kasih']"
"Kamar super nyaman ..pelanyanan sangat ramah .makannya pilihannya banyak banget ..dan enak enak ..
Terimaksih kepada mbak ayi dan mbak sopia ..sangat baik banget ..dan sangat ramah","['kamar', 'super', 'nyaman', 'pelanyanan', 'sangat', 'ramah', 'makannya', 'pilihannya', 'banyak', 'banget', 'dan', 'enak', 'enak', 'terimaksih', 'kepada', 'mbak', 'ayi', 'dan', 'mbak', 'sopia', 'sangat', 'baik', 'banget', 'dan', 'sangat', 'ramah']"
sarapannya enak view nya jg bagus restaurannta dekat dg kolam renang. kamarnya jg nyqman.. kl cuaca cerah viewnya gunung merapi,"['sarapannya', 'enak', 'view', 'nya', 'jg', 'bagus', 'restaurannta', 'dekat', 'dg', 'kolam', 'renang', 'kamarnya', 'jg', 'nyqman', 'kl', 'cuaca', 'cerah', 'viewnya', 'gunung', 'merapi']"
"Hotel bagus dan fasilitasoke,
Makanan enak dan nyaman selama stay 3 hari
Bisa jadi hotel paling bagus denag tema borobudur …","['hotel', 'bagus', 'dan', 'fasilitasoke', 'makanan', 'enak', 'dan', 'nyaman', 'selama', 'stay', 'hari', 'bisa', 'jadi', 'hotel', 'paling', 'bagus', 'denag', 'tema', 'borobudur']"
"Secara over all karena saya sudah menjadi anggota All Accor, pelayanan dari hotel grand Mercure yogya sangat memuaskan terutama mbak Gita yang selalu dengan senang hati dan ramah men servis kami selama 4 hari di saat breakfast.","['secara', 'over', 'all', 'karena', 'saya', 'sudah', 'menjadi', 'anggota', 'all', 'accor', 'pelayanan', 'dari', 'hotel', 'grand', 'mercure', 'yogya', 'sangat', 'memuaskan', 'terutama', 'mbak', 'gita', 'yang', 'selalu', 'dengan', 'senang', 'hati', 'dan', 'ramah', 'men', 'servis', 'kami', 'selama', 'hari', 'di', 'saat', 'breakfast']"
"Sangat nyaman dengan kamarnya, meski pintu kamar mandinya seret saat dibuka dan ditutup.sarapan pagi sangat bervariasi dari yang berkuah, roti, makanan berat, macam-macam lauk dan juga makanan penuh serat seperti buah dan salad. Makan siang …","['sangat', 'nyaman', 'dengan', 'kamarnya', 'meski', 'pintu', 'kamar', 'mandinya', 'seret', 'saat', 'dibuka', 'dan', 'ditutup', 'sarapan', 'pagi', 'sangat', 'bervariasi', 'dari', 'yang', 'berkuah', 'roti', 'makanan', 'berat', 'macam', 'macam', 'lauk', 'dan', 'juga', 'makanan', 'penuh', 'serat', 'seperti', 'buah', 'dan', 'salad', 'makan', 'siang']"
Menu Sarapan Nikmat cita rasa bumbu terasa,"['menu', 'sarapan', 'nikmat', 'cita', 'rasa', 'bumbu', 'terasa']"
"Perfect place to stay. Breakfastnya excellent. Mulai dr berbagai macam yg namanya bread, donat, kue tradisional, masakan tradisional, masakan kekinian ada. Rasanya juara. Fasilitas ok. …","['perfect', 'place', 'to', 'stay', 'breakfastnya', 'excellent', 'mulai', 'dr', 'berbagai', 'macam', 'yg', 'namanya', 'bread', 'donat', 'kue', 'tradisional', 'masakan', 'tradisional', 'masakan', 'kekinian', 'ada', 'rasanya', 'juara', 'fasilitas', 'ok']"
Breakfast disini enak banget! Mba nya ramah ramah makanannya lengkap <3,"['breakfast', 'disini', 'enak', 'banget', 'mba', 'nya', 'ramah', 'ramah', 'makanannya', 'lengkap']"
"Menu makanan banyak,untuk rasa enak dan pelayangan sangat ramah, di bantu oleh mbak lena","['menu', 'makanan', 'banyak', 'untuk', 'rasa', 'enak', 'dan', 'pelayangan', 'sangat', 'ramah', 'di', 'bantu', 'oleh', 'mbak', 'lena']"
"Breakfast Buffet di Grand Mercure Yogyakarta Premium Quality sekali. Ada bakery, salad, soto, jenang, indonesian breakfast, continental breakfast dan banyak sekali lainnya.","['breakfast', 'buffet', 'di', 'grand', 'mercure', 'yogyakarta', 'premium', 'quality', 'sekali', 'ada', 'bakery', 'salad', 'soto', 'jenang', 'indonesian', 'breakfast', 'continental', 'breakfast', 'dan', 'banyak', 'sekali', 'lainnya']"
Sarapan lengkap dan enak best deh pokoknya pelayana Aztuti  ramah sekali,"['sarapan', 'lengkap', 'dan', 'enak', 'best', 'deh', 'pokoknya', 'pelayana', 'aztuti', 'ramah', 'sekali']"
"Layanan semua baik, resto komplit makanannya, semua enak","['layanan', 'semua', 'baik', 'resto', 'komplit', 'makanannya', 'semua', 'enak']"
Rekomen bngt dengan semua fasilitasnya yg oke dan tentunya aman dan nyaman 👍👍👍 …,"['rekomen', 'bngt', 'dengan', 'semua', 'fasilitasnya', 'yg', 'oke', 'dan', 'tentunya', 'aman', 'dan', 'nyaman']"
"Makanan enak, menu lengkap, pelayanan memuaskan","['makanan', 'enak', 'menu', 'lengkap', 'pelayanan', 'memuaskan']"
"Sarapannya enak,banyak pilihan,kamar nyaman,ada halte bus trans jogja.....lengkap klo mau ke malioboro gampang","['sarapannya', 'enak', 'banyak', 'pilihan', 'kamar', 'nyaman', 'ada', 'halte', 'bus', 'trans', 'jogja', 'lengkap', 'klo', 'mau', 'ke', 'malioboro', 'gampang']"
Makanan nya enak pelayanan nya ramah baik secara keseluruhan,"['makanan', 'nya', 'enak', 'pelayanan', 'nya', 'ramah', 'baik', 'secara', 'keseluruhan']"
pelayanan dan makanan sangat baik. terima kasih mba lena untuk pelayanannya yang sangat ramah,"['pelayanan', 'dan', 'makanan', 'sangat', 'baik', 'terima', 'kasih', 'mba', 'lena', 'untuk', 'pelayanannya', 'yang', 'sangat', 'ramah']"
"Luar biasa.
Breakfast lezat dan segar. Best breakfast hotel yg pernah saya dapatkan, so far. …","['luar', 'biasa', 'breakfast', 'lezat', 'dan', 'segar', 'best', 'breakfast', 'hotel', 'yg', 'pernah', 'saya', 'dapatkan', 'so', 'far']"
"Bed nya rapi, empuk bgt jadi pengen rebahan terus, kamarnya juga nyaman, bathroom nya simple tapi wangi ,dan jgn khawatir ada peralatan mandi lengkap ,jadi gak khawatir klo lagi ada perjalanan bisnis","['bed', 'nya', 'rapi', 'empuk', 'bgt', 'jadi', 'pengen', 'rebahan', 'terus', 'kamarnya', 'juga', 'nyaman', 'bathroom', 'nya', 'simple', 'tapi', 'wangi', 'dan', 'jgn', 'khawatir', 'ada', 'peralatan', 'mandi', 'lengkap', 'jadi', 'gak', 'khawatir', 'klo', 'lagi', 'ada', 'perjalanan', 'bisnis']"
"Bintang satu untu security yang bertugas pagi 9 juli 2025. Jam 9.55 saya janjian dengan tamu hotel di depan lobby, baru datang langsung dibentak dan disuruh nunggu di B1. Padahal tamu saya sudah nunggu didepan lobby.  Untung tamu saya …","['bintang', 'satu', 'untu', 'security', 'yang', 'bertugas', 'pagi', 'juli', 'jam', 'saya', 'janjian', 'dengan', 'tamu', 'hotel', 'di', 'depan', 'lobby', 'baru', 'datang', 'langsung', 'dibentak', 'dan', 'disuruh', 'nunggu', 'di', 'b', 'padahal', 'tamu', 'saya', 'sudah', 'nunggu', 'didepan', 'lobby', 'untung', 'tamu', 'saya']"
